the_geom,latlong,lat,long,deaths,cartodb_id,created_at,updated_at
0101000020E610000005C3B98619E63440F701486DE2E44240,"37.78816, 20.898827",37.78816,20.898827,3,304,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009E5C5320B31D4440CF4C309C6BF44240,"37.909534, 40.232029",37.909534,40.232029,19,305,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002D414640851D444053910A630BF54240,"37.91441, 40.230629",37.91441,40.230629,3,306,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003ECA880B4023E5BF55BE672442F74240,"37.931706, -0.660553",37.931706,-0.660553,19,307,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A5164A26A7EE364064E8D84125F84240,"37.938637, 22.932238",37.938637,22.932238,2,308,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006ADE718A8E5C2A4008E412471EFC4240,"37.969674, 13.180775",37.969674,13.180775,100,309,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B42094F771A4374084BA48A12CFC4240,"37.970112, 23.642364",37.970112,23.642364,1,310,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000065C57075001C2840618BDD3EABFC4240,"37.973976, 12.054691",37.973976,12.054691,3,311,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000658A39083AB23740B0E42A16BFFD4240,"37.982394, 23.696198",37.982394,23.696198,2,312,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000051A5660FB4BA3740A646E867EAFD4240,"37.983716, 23.72931",37.983716,23.72931,13,313,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006C06B8205B16F2BF4BE7C3B304FF4240,"37.992331, -1.130458",37.992331,-1.130458,14,314,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006AF6402B30303B4048F949B54FFF4240,"37.99462, 27.188235",37.99462,27.188235,61,315,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002975C93846863640516C054D4B004340,"38.002298, 22.524509",38.002298,22.524509,3,316,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000849F38807E6B38409E961FB8CA014340,"38.013999, 24.419899",38.013999,24.419899,5,317,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000CB1FA230C13294014E97E4E41024340,"38.017618, 12.537202",38.017618,12.537202,5,318,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F2423A3C840138406B9C4D4700034340,"38.023446, 24.005924",38.023446,24.005924,19,319,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C971A774B08A37405E68AED348054340,"38.041285, 23.541755",38.041285,23.541755,1,320,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000813FFCFCF7B82A40134548DDCE0E4340,"38.115688, 13.361267",38.115688,13.361267,2,321,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D55526A199BC37404E84680822104340,"38.1260386, 23.7367192",38.1260386,23.7367192,1,322,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002EC896E5EBBC37404A0A2C8029104340,"38.1262665, 23.7379745",38.1262665,23.7379745,1,323,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000AEEFC341427C2D40C8D0B1834A144340,"38.158524, 14.742693",38.158524,14.742693,75,324,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FAB9A1293BBF444016DBA4A2B1164340,"38.177296, 41.493993",38.177296,41.493993,1,325,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A4FCA4DAA71B2F40E4C0ABE5CE184340,"38.193814, 15.554015",38.193814,15.554015,1,326,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000075ADBD4F55D53A409A99999999194340,"38.2, 26.833333",38.2,26.833333,137,327,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C1FF56B263233B40BB253960571F4340,"38.244854, 27.13824",38.244854,27.13824,7,328,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000ED7DAA0A0DBC354056F146E6911F4340,"38.24664, 21.734574",38.24664,21.734574,7,329,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000053CF8250DEB145400611A96917294340,"38.321027, 43.389597",38.321027,43.389597,1,330,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E49F19C4075237402DB0C7444A294340,"38.322579, 23.320431",38.322579,23.320431,1,331,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D8D2A3A99E503A4067F2CD36372A4340,"38.32981, 26.314921",38.32981,26.314921,66,332,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003DB9A6406667DFBFFE45D098492C4340,"38.345996, -0.490686",38.345996,-0.490686,9,333,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A933F790F0DB4540946934B9182F4340,"38.367942, 43.718279",38.367942,43.718279,2,334,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000BFF04A92E7223A40FC372F4E7C2F4340,"38.370981, 26.136346",38.370981,26.136346,31,335,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000054573ECBF3203B40FDF675E09C354340,"38.41885, 27.12872",38.41885,27.12872,152,336,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000000000000A04540F6285C8FC2354340,"38.42, 43.25",38.42,43.25,5,337,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000713D0AD7A3B0454097E13FDD403F4340,"38.494167, 43.38",38.494167,43.38,1,338,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005247C7D5C82EFBBFE882FA9639414340,"38.50957, -1.698922",38.50957,-1.698922,5,339,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009607E92972383A405C1B2AC6F9414340,"38.515435, 26.220492",38.515435,26.220492,1,340,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006077BAF3C4DB37400307B47405434340,"38.523604, 23.858474",38.523604,23.858474,70,341,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006D3B6D8D086604C0740987DEE24B4340,"38.592861, -2.549821",38.592861,-2.549821,10,342,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001538D906EE9C3A407C6308008E534340,"38.652771, 26.613007",38.652771,26.613007,69,343,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005298F738D34C22C09FCDAACFD55C4340,"38.725275, -9.150049",38.725275,-9.150049,1,344,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C93CF20703CFB53F977329AE2A634340,"38.77474, 0.08519",38.77474,0.08519,52,345,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C32E8A1EF8B4344096CCB1BCAB6A4340,"38.833366, 20.706911",38.833366,20.706911,12,346,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DCD6169E97463040BE69FAEC80774340,"38.933622, 16.275751",38.933622,16.275751,3,347,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000043E1B37570C0344046990D32C97A4340,"38.959265, 20.751716",38.959265,20.751716,3,348,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DB32E02C259F41407E5704FF5B7B4340,"38.963745, 35.243322",38.963745,35.243322,23,349,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000090BFB4A84FE245404D4EED0C537F4340,"38.994722, 43.768056",38.994722,43.768056,1,350,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000164F3DD2E0B6F73FE6CB0BB08F824340,"39.02001, 1.482148",39.02001,1.482148,5,352,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000017450F7C0CB04540D80FB1C1C2834340,"39.029381, 43.375381",39.029381,43.375381,1,353,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007F30F0DC7BE82040CF81E50819884340,"39.063264, 8.45407",39.063264,8.45407,3,354,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008735954561E33A40E29178793A894340,"39.072097, 26.888203",39.072097,26.888203,2,355,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004AB3791C06D33540008DD2A57F894340,"39.074208, 21.824312",39.074208,21.824312,20,356,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008690F3FE3FAA3540E2C96E66F4894340,"39.077771, 21.665039",39.077771,21.665039,2,357,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009BFEEC478A203140745FCE6C578A4340,"39.080793, 17.12711",39.080793,17.12711,2,358,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DFE00B93A98E3A40C79E3D97A98D4340,"39.106738, 26.557275",39.106738,26.557275,9,359,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000006854199465F3A40BEF6CC9200954340,"39.16408, 26.372171",39.16408,26.372171,101,360,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003333333333B333409A99999999994340,"39.2, 19.7",39.2,19.7,4,361,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004DF564FED14F3040A12B11A8FE994340,"39.203084, 16.311798",39.203084,16.311798,1,362,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B665C0594A3E2240814067D2A69C4340,"39.223841, 9.121661",39.223841,9.121661,1,363,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000CADE52CE17473A4084BBB376DBA14340,"39.26451, 26.277707",39.26451,26.277707,10,364,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006C054D4BAC583040037AE1CE85A74340,"39.308771, 16.346379",39.308771,16.346379,57,365,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000098309A95ED6F3A40F7E80DF791A74340,"39.309142, 26.437219",39.309142,26.437219,1,366,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000034356B77AB63A40D7868A71FEAA4340,"39.33589, 26.71281",39.33589,26.71281,24,367,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D52478431A15D8BF7B1002F225BC4340,"39.469908, -0.376288",39.469908,-0.376288,6,368,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DFF94509FA433440696FF085C9C04340,"39.50615, 20.265534",39.50615,20.265534,6,369,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000030116F9D7F09464083A3E4D539C64340,"39.54864, 44.074207",39.54864,44.074207,13,370,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000038A110018710064094FAB2B453C74340,"39.557242, 2.75807",39.557242,2.75807,1,371,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000622D3E05C0F03240611BF16437CB4340,"39.587628, 18.94043",39.587628,18.94043,12,372,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004A46CEC29E663A403ACE6DC2BDCC4340,"39.599541, 26.40086",39.599541,26.40086,11,373,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E2E47E87A2D433406CB587BD50CE4340,"39.611839, 19.830605",39.611839,19.830605,35,374,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000601F9DBAF2E13B40C05E61C1FDD24340,"39.648369, 27.88261",39.648369,27.88261,31,375,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000BABA63B14D323A409E0AB8E7F9D54340,"39.671689, 26.196498",39.671689,26.196498,24,376,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000888043A8520F3440A2B3CC2214DD4340,"39.727177, 20.059855",39.727177,20.059855,6,377,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007506465ED6704540068195438BE04340,"39.75425, 42.881542",39.75425,42.881542,4,378,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E08096AE605B32404A0C022B87E64340,"39.801, 18.356944",39.801,18.356944,88,379,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000BB7EC16ED8CA3440B5FCC0559EEE4340,"39.864207, 20.792365",39.864207,20.792365,5,380,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C3F5285C8FA244403333333333F34340,"39.9, 41.27",39.9,41.27,6,381,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004CA59F7076EF4440D462F030EDFB4340,"39.968176, 41.870802",39.968176,41.870802,1,382,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F90FE9B7AF03A7BF8D2441B802FE4340,"39.984458, -0.04495",39.984458,-0.04495,1,383,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D5B14AE999062240B6F3FDD4780F4440,"40.120875, 9.012893",40.120875,9.012893,81,384,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007BD7A02FBD7D3240DBFAE93F6B124440,"40.143898, 18.491168",40.143898,18.491168,48,385,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006E4E250340C93440191D90847D214440,"40.261643, 20.786133",40.261643,20.786133,3,386,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000213D450E11F141406666666666264440,"40.3, 35.883333",40.3,35.883333,41,387,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000AA66D65240BC4540A7E7DD58502C4440,"40.346202, 43.470713",40.346202,43.470713,1,388,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000672B2FF99FD43240DDEC0F94DB2C4440,"40.350451, 18.830566",40.350451,18.830566,15,389,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D8463CD9CD2C3240A702EE79FE2C4440,"40.351516, 18.175016",40.351516,18.175016,15,390,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F54A598638160EC0D1B1834A5C314440,"40.385629, -3.76085",40.385629,-3.76085,1,391,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000014F5AB8AC8E31405A80B6D5AC334440,"40.403712, 17.557323",40.403712,17.557323,39,392,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C503CAA65CA10DC02C6519E258354440,"40.416775, -3.70379",40.416775,-3.70379,1,393,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000AE122C0E67FE0DC0029EB470593B4440,"40.463667, -3.74922",40.463667,-3.74922,6,394,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B9E00CFE7E7D334019C91EA1663C4440,"40.471882, 19.490219",40.471882,19.490219,73,395,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000015E126A3CA443540CF69166877424440,"40.519269, 21.268717",40.519269,21.268717,4,396,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000959D7E5017F13140BAA1293BFD504440,"40.632728, 17.941762",40.632728,17.941762,72,397,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E78EFE976BF136402EC72B103D514440,"40.634676, 22.943048",40.634676,22.943048,2,398,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FA9AE5B2D1F136404B598638D6514440,"40.63935, 22.944606",40.63935,22.944606,12,399,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000051901158E400EC090A1630795604440,"40.754548, -3.781521",40.754548,-3.781521,1,400,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000EDBB22F8DFB232408333F8FBC5624440,"40.771667, 18.69873",40.771667,18.69873,3,401,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001442075DC26935404C6E14596B644440,"40.784526, 21.413122",40.784526,21.413122,1,402,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008995D1C8E719314026FF93BF7B654440,"40.792839, 17.101193",40.792839,17.101193,13,403,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005EF23FF9BBDF39408C4D2B85406C4440,"40.845719, 25.873962",40.845719,25.873962,63,404,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A08B868C47892C40744694F6066D4440,"40.851775, 14.268124",40.851775,14.268124,7,405,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000484E266E152C3A4005DF347D76724440,"40.894241, 26.172202",40.894241,26.172202,2,406,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000054008C67D0E83A407E3672DD94724440,"40.895168, 26.90943",40.895168,26.90943,18,407,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A25D85949F942D402AFEEF880A754440,"40.914384, 14.79028",40.914384,14.79028,5,408,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008A1EF818AC543A405A2A6F47387B4440,"40.962655, 26.330751",40.962655,26.330751,5,409,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000A80F10C1AFA3C4031D3F6AFAC804440,"41.00527, 28.97696",41.00527,28.97696,47,410,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FC8C0B0742984040787DE6AC4F834440,"41.025869, 33.189515",41.025869,33.189515,2,411,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000AD7A3703DFA3C4047E4BB94BA844440,"41.036944, 28.9775",41.036944,28.9775,1,412,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000CDCCCCCCCC4C3A40CDCCCCCCCC8C4440,"41.1, 26.3",41.1,26.3,1,413,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B05417F032DF304048FAB48AFE8E4440,"41.117143, 16.871871",41.117143,16.871871,32,414,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000051DCF126BF493A406B9BE271518F4440,"41.119673, 26.288073",41.119673,26.288073,2,415,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005BED612F14683940A260C614AC8F4440,"41.122439, 25.406558",41.122439,25.406558,6,416,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000086AC6EF59C0C22401B66683C11904440,"41.125526, 9.024635",41.125526,9.024635,13,417,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000253B3602F1E23840BDA60705A5904440,"41.130036, 24.88649",41.130036,24.88649,1,418,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000404F030649773C40C214E5D2F8914440,"41.140406, 28.465958",41.140406,28.465958,3,419,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B39597FC4F1236404985B18520934440,"41.14943, 22.071533",41.14943,22.071533,1,420,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000029E78BBD172B344013B70A62A0934440,"41.153332, 20.168331",41.153332,20.168331,8,421,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000000000000003A409A99999999994440,"41.2, 26",41.2,26,1,422,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001F85EB51B81E3D401F85EB51B89E4440,"41.24, 29.12",41.24,29.12,30,423,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C11E1329CD223A40B2F677B6479F4440,"41.244376, 26.135943",41.244376,26.135943,188,424,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000088307E1AF76A3040878C47A984A34440,"41.277486, 16.417833",41.277486,16.417833,12,425,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000EF39B01C21630140F86EF3C649B14440,"41.385064, 2.173403",41.385064,2.173403,4,426,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000049D74CBED9162F406823D74D29BB4440,"41.462198, 15.54463",41.462198,15.54463,8,427,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008A90BA9D7D7D3A40892991442FCB4440,"41.58738, 26.490198",41.58738,26.490198,1,428,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C286A757CABE3540B9196EC0E7CD4440,"41.608635, 21.745275",41.608635,21.745275,1,429,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000CEFE40B96DAF2A4094BE1072DED14440,"41.639601, 13.342634",41.639601,13.342634,1,430,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DA70581AF8793A40207F69519FD24440,"41.645487, 26.476442",41.645487,26.476442,4,431,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FC8D76DCF08F3A4059130B7C45D74440,"41.681808, 26.562269",41.681808,26.562269,2,432,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000581F0F7D77373B40EE0912DBDDDD4440,"41.733333, 27.216667",41.733333,27.216667,2,433,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000336E6AA0F9942840AB09A2EE03DE4440,"41.734495, 12.290967",41.734495,12.290967,1,434,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000018CFA0A17F2229408109DCBA9BEF4440,"41.87194, 12.56738",41.87194,12.56738,62,435,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F35487DC0CF728409E094D124BF24440,"41.892916, 12.48252",41.892916,12.48252,2,436,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009ED15625916D3540F165A208A9FF4440,"41.997346, 21.427996",41.997346,21.427996,8,437,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D5B14AE99906224038656EBE11054540,"42.039604, 9.012893",42.039604,9.012893,1,439,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D520CCED5E4622403FE603029D374540,"42.434479, 9.137443",42.434479,9.137443,52,440,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004A0A2C8029E7344035B22B2D234D4540,"42.602636, 20.902977",42.602636,20.902977,1,441,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A3EA573A1F2A354062122EE411564540,"42.672421, 21.164539",42.672421,21.164539,4,442,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000060E811A3E76E374021AD31E884564540,"42.675931, 23.433222",42.675931,23.433222,2,443,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006A6AD95A5F7C3940910BCEE0EF5D4540,"42.733883, 25.48583",42.733883,25.48583,13,444,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007CD5CA845F6A1FC0EAD0E97937804540,"43.001693, -7.85388",43.001693,-7.85388,8,445,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000026016A6AD97A07C020B6F468AAA14540,"43.263013, -2.934985",43.263013,-2.934985,2,446,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000ADCBA9BA77A154024ED461FF3A54540,"43.296482, 5.36978",43.296482,5.36978,1,447,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000019390B7BDAE1FEBF21EA3E00A9A94540,"43.32547, -1.93014",43.32547,-1.93014,3,448,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000080BA8102EF4408C071732A1900AA4540,"43.328128, -3.033659",43.328128,-3.033659,2,449,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000075B169A510D03140E3A6069ACFAB4540,"43.342273, 17.812754",43.342273,17.812754,1,450,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000079C9FFE4EF5E20C0F5824F73F2AC4540,"43.351149, -8.185424",43.351149,-8.185424,12,451,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005BB05417F08220C0B87878CF81AD4540,"43.355524, -8.255738",43.355524,-8.255738,57,452,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DFFDF15EB5D220C06FF3C64961AE4540,"43.362344, -8.41154",43.362344,-8.41154,6,453,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000056F48A3029F244098DEFE5C34C64540,"43.548473, 10.310567",43.548473,10.310567,15,454,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C4CE143AAF092B40A6F27684D3CE4540,"43.61583, 13.518915",43.61583,13.518915,16,455,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005D70067FBF081D40E27668588CDA4540,"43.707408, 7.258543",43.707408,7.258543,1,456,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000002452C62D8812640FB22A12DE7E24540,"43.77268, 11.253604",43.77268,11.253604,1,457,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000C3D62F4DC522840782AE09EE7154640,"44.171131, 12.161842",44.171131,12.161842,1,458,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008335CEA623782240C47AA356982C4640,"44.348399, 9.234647",44.348399,9.234647,57,459,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
